,time(s),pressure_1(bar),main_pressure(bar),venturi_pressure_1(bar),venturi_pressure_2(bar),venturi_pressure_3(bar),venturi_pressure_4(bar),venturi_pressure_5(bar),pump_speed(rpm),water_temp(c),reserved,outlet_flowrate(lpm),inlet_flowrate(lpm),test_case,test_case_iter,nozzle_len(mm),nozzle_dia(mm),venturi_dist(mm)
168130,262.0,-0.02,-0.11,0.0,0.03,0.07,0.03,0.05,-0.05,29.67,0.0,13.82,-2.73,33.0,1.0,36.0,12.0,30.0
168131,262.1,-0.04,-0.12,0.03,0.09,0.11,0.08,0.04,-0.05,29.67,0.0,3.71,-2.64,33.0,1.0,36.0,12.0,30.0
168588,43.3,-0.15,6.37,6.53,0.08,0.06,0.09,0.08,891.07,29.69,0.0,37.66,-2.18,33.0,2.0,36.0,12.0,30.0
168589,43.4,-0.12,6.49,6.54,0.09,0.04,-0.02,0.1,891.43,29.69,0.0,74.63,-2.39,33.0,2.0,36.0,12.0,30.0
168590,43.5,-0.09,6.62,6.51,0.04,0.03,0.04,0.07,906.39,29.71,0.0,115.87,-2.7,33.0,2.0,36.0,12.0,30.0
168591,43.6,-0.12,6.22,6.54,0.08,0.08,0.07,0.17,882.6,29.69,0.0,158.28,-2.8,33.0,2.0,36.0,12.0,30.0
168592,43.7,-0.09,6.46,6.61,0.09,0.04,-0.03,0.11,886.72,29.7,0.0,203.04,-2.33,33.0,2.0,36.0,12.0,30.0
168593,43.8,-0.33,6.6,6.5,0.02,0.02,-0.03,0.11,901.45,29.7,0.0,244.93,-2.2,33.0,2.0,36.0,12.0,30.0
168594,43.9,-0.14,6.33,6.54,0.07,0.08,0.05,0.16,886.9,29.7,0.0,246.78,-2.44,33.0,2.0,36.0,12.0,30.0
168595,44.0,-0.21,6.53,6.6,0.09,0.05,-0.06,0.08,893.49,29.7,0.0,247.07,-2.92,33.0,2.0,36.0,12.0,30.0
168596,44.1,-0.16,6.58,6.55,0.03,0.03,-0.04,0.14,905.68,29.7,0.0,283.63,-2.66,33.0,2.0,36.0,12.0,30.0
168597,44.2,-0.1,6.31,6.58,0.09,0.08,0.0,0.16,884.18,29.71,0.0,282.41,-2.41,33.0,2.0,36.0,12.0,30.0
168598,44.3,-0.14,6.59,6.64,0.07,0.04,0.05,0.14,908.9,29.71,0.0,313.11,-2.33,33.0,2.0,36.0,12.0,30.0
168599,44.4,-0.28,6.48,6.57,0.04,0.02,-0.07,0.14,901.05,29.71,0.0,343.01,-2.71,33.0,2.0,36.0,12.0,30.0
168600,44.5,-0.14,6.41,6.57,0.09,0.08,-0.01,0.15,895.82,29.66,0.0,375.11,-2.72,33.0,2.0,36.0,12.0,30.0
168601,44.6,-0.16,6.58,6.62,0.09,0.03,-0.08,0.1,890.01,29.65,0.0,408.44,-2.48,33.0,2.0,36.0,12.0,30.0
168602,44.7,-0.16,6.56,6.56,0.03,0.02,-0.11,0.15,907.54,29.65,0.0,441.1,-2.26,33.0,2.0,36.0,12.0,30.0
168603,44.8,-0.18,6.34,6.55,0.09,0.08,0.07,0.08,887.94,29.65,0.0,472.5,-2.51,33.0,2.0,36.0,12.0,30.0
168604,44.9,-0.12,6.61,6.61,0.08,0.04,0.06,0.08,902.76,29.67,0.0,471.99,-2.8,33.0,2.0,36.0,12.0,30.0
168605,45.0,-0.21,6.58,6.54,0.04,0.02,-0.12,0.1,905.3,29.66,0.0,471.11,-2.64,33.0,2.0,36.0,12.0,30.0
168606,45.1,-0.14,6.3,6.59,0.1,0.08,0.03,0.13,891.2,29.66,0.0,499.6,-2.28,33.0,2.0,36.0,12.0,30.0
168607,45.2,-0.04,6.61,6.62,0.08,0.04,-0.04,0.1,904.61,29.67,0.0,499.42,-2.17,33.0,2.0,36.0,12.0,30.0
168608,45.3,-0.1,6.51,6.55,0.02,0.03,-0.06,0.1,909.36,29.66,0.0,521.9,-2.5,33.0,2.0,36.0,12.0,30.0
168609,45.4,-0.07,6.31,6.53,0.09,0.07,0.07,0.14,888.16,29.65,0.0,544.93,-2.7,33.0,2.0,36.0,12.0,30.0
168610,45.5,-0.02,6.58,6.59,0.07,0.05,0.05,0.07,904.41,29.67,0.0,568.4,-2.69,33.0,2.0,36.0,12.0,30.0
168611,45.6,-0.03,6.55,6.56,0.01,0.02,-0.05,0.1,913.19,29.74,0.0,590.89,-2.14,33.0,2.0,36.0,12.0,30.0
168612,45.7,-0.05,6.29,6.56,0.1,0.08,0.06,0.13,892.8,29.72,0.0,613.99,-2.46,33.0,2.0,36.0,12.0,30.0
168613,45.8,0.07,6.66,6.6,0.09,0.04,0.15,0.09,916.13,29.74,0.0,636.35,-2.69,33.0,2.0,36.0,12.0,30.0
168614,45.9,-0.05,6.42,6.53,0.02,0.03,-0.01,0.16,901.11,29.71,0.0,635.6,-2.72,33.0,2.0,36.0,12.0,30.0
168615,46.0,-0.0,6.31,6.58,0.09,0.08,0.02,0.11,899.35,29.73,0.0,636.42,-2.26,33.0,2.0,36.0,12.0,30.0
168616,46.1,-0.0,6.63,6.59,0.08,0.04,-0.06,0.06,909.37,29.72,0.0,657.81,-2.31,33.0,2.0,36.0,12.0,30.0
168617,46.2,0.06,6.5,6.54,0.02,0.04,-0.03,0.16,913.63,29.74,0.0,655.29,-2.4,33.0,2.0,36.0,12.0,30.0
168618,46.3,-0.06,6.34,6.58,0.08,0.08,0.09,0.1,891.8,29.72,0.0,670.13,-2.91,33.0,2.0,36.0,12.0,30.0
168619,46.4,-0.05,6.63,6.64,0.07,0.04,-0.05,0.09,916.91,29.75,0.0,685.49,-2.56,33.0,2.0,36.0,12.0,30.0
168620,46.5,0.05,6.33,6.5,0.02,0.03,0.01,0.16,899.05,29.71,0.0,701.06,-2.17,33.0,2.0,36.0,12.0,30.0
168621,46.6,-0.02,6.5,6.56,0.09,0.08,0.06,0.11,898.71,29.74,0.0,718.6,-2.24,33.0,2.0,36.0,12.0,30.0
168622,46.7,-0.04,6.67,6.59,0.06,0.03,0.02,0.11,909.53,29.71,0.0,736.42,-2.65,33.0,2.0,36.0,12.0,30.0
168623,46.8,0.08,6.38,6.56,0.04,0.04,-0.02,0.12,912.43,29.75,0.0,752.47,-2.8,33.0,2.0,36.0,12.0,30.0
168624,46.9,0.06,6.34,6.56,0.09,0.07,-0.05,0.16,891.88,29.72,0.0,752.87,-2.4,33.0,2.0,36.0,12.0,30.0
168625,47.0,-0.03,6.66,6.61,0.07,0.04,-0.08,0.08,918.19,29.75,0.0,753.36,-2.2,33.0,2.0,36.0,12.0,30.0
168626,47.1,-0.07,6.47,6.54,0.02,0.03,-0.03,0.13,901.41,29.72,0.0,767.16,-2.33,33.0,2.0,36.0,12.0,30.0
168627,47.2,-0.16,6.4,6.61,0.09,0.07,0.03,0.12,887.13,29.74,0.0,766.61,-2.75,33.0,2.0,36.0,12.0,30.0
168628,47.3,-0.06,6.66,6.6,0.07,0.03,-0.03,0.14,909.0,29.73,0.0,777.97,-2.61,33.0,2.0,36.0,12.0,30.0
168629,47.4,-0.05,6.29,6.58,0.04,0.04,0.09,0.13,881.83,29.74,0.0,788.7,-2.38,33.0,2.0,36.0,12.0,30.0
168630,47.5,-0.17,6.4,6.55,0.09,0.08,0.05,0.13,889.53,29.73,0.0,801.3,-2.25,33.0,2.0,36.0,12.0,30.0
168631,47.6,-0.2,6.69,6.56,0.07,0.03,0.0,0.06,903.06,29.74,0.0,813.36,-2.68,33.0,2.0,36.0,12.0,30.0
168632,47.7,-0.1,6.36,6.6,0.02,0.04,0.04,0.18,896.68,29.75,0.0,824.76,-2.82,33.0,2.0,36.0,12.0,30.0
168633,47.8,-0.14,6.43,6.57,0.09,0.08,0.03,0.07,887.89,29.73,0.0,835.79,-2.51,33.0,2.0,36.0,12.0,30.0
168634,47.9,-0.16,6.68,6.61,0.06,0.04,-0.07,0.07,909.24,29.74,0.0,835.88,-2.21,33.0,2.0,36.0,12.0,30.0
168635,48.0,-0.16,6.26,6.55,0.02,0.04,-0.05,0.12,881.77,29.73,0.0,834.79,-2.35,33.0,2.0,36.0,12.0,30.0
168636,48.1,-0.2,6.48,6.49,0.09,0.05,0.2,0.08,907.97,29.76,0.0,846.04,-2.65,33.0,2.0,36.0,12.0,30.0
168637,48.2,-0.21,6.62,6.58,0.06,0.02,0.01,0.09,901.81,29.73,0.0,845.82,-2.71,33.0,2.0,36.0,12.0,30.0
168638,48.3,-0.17,6.35,6.55,0.02,0.04,0.03,0.08,900.94,29.75,0.0,854.11,-2.3,33.0,2.0,36.0,12.0,30.0
168639,48.4,-0.14,6.5,6.6,0.09,0.08,-0.01,0.14,896.43,29.72,0.0,862.33,-2.24,33.0,2.0,36.0,12.0,30.0
168640,48.5,-0.2,6.66,6.61,0.06,0.02,-0.06,0.05,905.64,29.75,0.0,870.93,-2.61,33.0,2.0,36.0,12.0,30.0
168641,48.6,-0.15,6.31,6.57,0.02,0.04,0.13,0.14,882.71,29.74,0.0,879.24,-2.81,33.0,2.0,36.0,12.0,30.0
168642,48.7,-0.15,6.46,6.57,0.1,0.08,-0.0,0.13,900.56,29.76,0.0,888.39,-2.62,33.0,2.0,36.0,12.0,30.0
168643,48.8,-0.18,6.65,6.58,0.05,0.03,0.1,0.09,903.6,29.75,0.0,896.55,-2.18,33.0,2.0,36.0,12.0,30.0
168644,48.9,-0.1,6.28,6.52,0.03,0.04,0.1,0.1,890.89,29.75,0.0,896.3,-2.27,33.0,2.0,36.0,12.0,30.0
168645,49.0,-0.03,6.57,6.58,0.09,0.08,0.04,0.14,895.84,29.73,0.0,897.0,-2.69,33.0,2.0,36.0,12.0,30.0
168646,49.1,-0.2,6.6,6.58,0.07,0.03,-0.04,0.07,905.84,29.75,0.0,905.87,-2.8,33.0,2.0,36.0,12.0,30.0
168647,49.2,-0.14,6.29,6.54,0.02,0.03,0.09,0.1,882.68,29.75,0.0,904.27,-2.35,33.0,2.0,36.0,12.0,30.0
168648,49.3,-0.11,6.55,6.58,0.1,0.08,0.03,0.08,900.5,29.76,0.0,910.47,-2.16,33.0,2.0,36.0,12.0,30.0
168649,49.4,-0.06,6.71,6.59,0.06,0.02,0.01,0.13,912.39,29.75,0.0,915.41,-2.49,33.0,2.0,36.0,12.0,30.0
168650,49.5,-0.1,6.26,6.5,0.05,0.04,0.08,0.14,890.8,29.75,0.0,921.19,-2.87,33.0,2.0,36.0,12.0,30.0
168651,49.6,-0.01,6.55,6.56,0.1,0.07,-0.04,0.15,915.21,29.75,0.0,928.3,-2.72,33.0,2.0,36.0,12.0,30.0
168652,49.7,-0.09,6.55,6.58,0.06,0.03,0.03,0.14,907.43,29.76,0.0,935.27,-2.12,33.0,2.0,36.0,12.0,30.0
168653,49.8,-0.07,6.3,6.54,0.05,0.03,0.08,0.12,896.18,29.74,0.0,941.05,-2.17,33.0,2.0,36.0,12.0,30.0
168654,49.9,-0.03,6.58,6.61,0.09,0.05,0.02,0.11,910.53,29.75,0.0,941.51,-2.54,33.0,2.0,36.0,12.0,30.0
168655,50.0,0.05,6.67,6.61,0.06,0.03,-0.03,0.12,912.58,29.75,0.0,941.01,-3.04,33.0,2.0,36.0,12.0,30.0
168656,50.1,-0.01,6.24,6.52,0.03,0.04,0.14,0.09,894.59,29.76,0.0,946.84,-2.52,33.0,2.0,36.0,12.0,30.0
168657,50.2,0.0,6.54,6.59,0.1,0.08,-0.03,0.07,915.55,29.76,0.0,946.56,-2.38,33.0,2.0,36.0,12.0,30.0
168658,50.3,0.02,6.52,6.59,0.06,0.03,-0.13,0.06,905.82,29.77,0.0,951.47,-2.22,33.0,2.0,36.0,12.0,30.0
168659,50.4,-0.04,6.39,6.55,0.03,0.04,0.06,0.11,896.05,29.76,0.0,955.22,-2.83,33.0,2.0,36.0,12.0,30.0
168660,50.5,0.02,6.56,6.6,0.1,0.07,-0.01,0.12,910.71,29.77,0.0,960.99,-2.77,33.0,2.0,36.0,12.0,30.0
168661,50.6,0.09,6.47,6.61,0.07,0.03,0.05,0.11,912.48,29.75,0.0,966.05,-2.46,33.0,2.0,36.0,12.0,30.0
168662,50.7,0.03,6.25,6.54,0.03,0.05,-0.01,0.15,899.36,29.77,0.0,970.42,-2.2,33.0,2.0,36.0,12.0,30.0
168663,50.8,-0.08,6.57,6.6,0.11,0.07,0.05,0.11,913.38,29.74,0.0,974.91,-2.57,33.0,2.0,36.0,12.0,30.0
168664,50.9,-0.02,6.58,6.61,0.06,0.01,-0.03,0.06,910.55,29.78,0.0,974.76,-2.76,33.0,2.0,36.0,12.0,30.0
168665,51.0,-0.11,6.31,6.55,0.05,0.03,0.03,0.11,883.58,29.75,0.0,974.46,-2.64,33.0,2.0,36.0,12.0,30.0
168666,51.1,-0.12,6.62,6.56,0.1,0.07,0.17,0.07,911.65,29.79,0.0,979.86,-2.16,33.0,2.0,36.0,12.0,30.0
168667,51.2,-0.02,6.45,6.6,0.06,0.02,0.04,0.15,884.57,29.76,0.0,979.4,-2.31,33.0,2.0,36.0,12.0,30.0
168668,51.3,-0.06,6.37,6.57,0.05,0.04,0.06,0.16,898.72,29.77,0.0,983.3,-2.65,33.0,2.0,36.0,12.0,30.0
168669,51.4,-0.17,6.65,6.54,0.09,0.08,0.03,0.12,903.46,29.74,0.0,987.27,-2.86,33.0,2.0,36.0,12.0,30.0
168670,51.5,-0.04,6.44,6.57,0.06,0.02,-0.07,0.1,905.81,29.77,0.0,991.5,-2.37,33.0,2.0,36.0,12.0,30.0
168671,51.6,-0.14,6.41,6.53,0.04,0.05,-0.03,0.13,883.69,29.76,0.0,994.78,-2.14,33.0,2.0,36.0,12.0,30.0
168672,51.7,-0.13,6.61,6.6,0.1,0.07,0.12,0.06,911.66,29.8,0.0,999.04,-2.44,33.0,2.0,36.0,12.0,30.0
168673,51.8,-0.09,6.41,6.59,0.05,0.03,-0.15,0.11,884.57,29.78,0.0,1001.88,-2.68,33.0,2.0,36.0,12.0,30.0
168674,51.9,-0.11,6.42,6.52,0.04,0.04,0.12,0.2,907.06,29.78,0.0,1001.82,-2.67,33.0,2.0,36.0,12.0,30.0
168675,52.0,-0.15,6.55,6.57,0.11,0.08,-0.03,0.07,901.82,29.74,0.0,1002.04,-2.45,33.0,2.0,36.0,12.0,30.0
168676,52.1,-0.11,6.41,6.61,0.04,0.02,-0.07,0.12,909.65,29.76,0.0,1006.29,-2.27,33.0,2.0,36.0,12.0,30.0
168677,52.2,-0.12,6.43,6.53,0.03,0.04,0.16,0.11,888.59,29.83,0.0,1005.32,-2.62,33.0,2.0,36.0,12.0,30.0
168678,52.3,-0.3,6.63,6.62,0.1,0.06,0.02,0.11,903.51,29.85,0.0,1008.59,-2.89,33.0,2.0,36.0,12.0,30.0
168679,52.4,-0.16,6.4,6.61,0.06,0.01,0.06,0.12,882.24,29.83,0.0,1010.37,-2.47,33.0,2.0,36.0,12.0,30.0
168680,52.5,-0.23,6.38,6.56,0.04,0.05,0.13,0.1,896.67,29.82,0.0,1013.21,-2.16,33.0,2.0,36.0,12.0,30.0
168681,52.6,-0.19,6.66,6.55,0.11,0.05,0.08,0.17,905.55,29.82,0.0,1015.83,-2.37,33.0,2.0,36.0,12.0,30.0
168682,52.7,-0.1,6.39,6.66,0.04,0.02,-0.1,0.12,888.51,29.83,0.0,1019.52,-2.71,33.0,2.0,36.0,12.0,30.0
168683,52.8,-0.13,6.46,6.54,0.04,0.05,-0.02,0.14,888.37,29.84,0.0,1021.91,-2.71,33.0,2.0,36.0,12.0,30.0
168684,52.9,-0.24,6.61,6.63,0.11,0.08,0.0,0.13,903.07,29.84,0.0,1022.55,-2.35,33.0,2.0,36.0,12.0,30.0
168685,53.0,-0.11,6.4,6.59,0.07,0.02,-0.01,0.12,882.33,29.84,0.0,1022.27,-2.25,33.0,2.0,36.0,12.0,30.0
168686,53.1,-0.14,6.44,6.52,0.05,0.05,0.07,0.18,895.76,29.83,0.0,1024.83,-2.44,33.0,2.0,36.0,12.0,30.0
168687,53.2,-0.12,6.74,6.59,0.12,0.06,-0.06,0.06,914.93,29.83,0.0,1024.9,-2.82,33.0,2.0,36.0,12.0,30.0
168688,53.3,-0.08,6.34,6.6,0.04,0.02,-0.13,0.1,888.22,29.83,0.0,1025.91,-2.58,33.0,2.0,36.0,12.0,30.0
168689,53.4,-0.06,6.48,6.55,0.05,0.05,0.01,0.11,909.56,29.86,0.0,1028.64,-2.3,33.0,2.0,36.0,12.0,30.0
168690,53.5,-0.17,6.57,6.6,0.1,0.07,0.05,0.07,909.86,29.84,0.0,1031.04,-2.17,33.0,2.0,36.0,12.0,30.0
168691,53.6,-0.09,6.46,6.62,0.06,0.01,0.07,0.1,893.31,29.83,0.0,1033.3,-2.65,33.0,2.0,36.0,12.0,30.0
168692,53.7,-0.07,6.51,6.54,0.03,0.03,-0.03,0.19,908.27,29.82,0.0,1034.32,-2.62,33.0,2.0,36.0,12.0,30.0
168693,53.8,-0.06,6.63,6.57,0.1,0.05,0.06,0.08,911.02,29.84,0.0,1036.58,-2.58,33.0,2.0,36.0,12.0,30.0
168694,53.9,0.01,6.35,6.53,0.07,0.03,-0.0,0.05,894.41,29.84,0.0,1035.85,-2.19,33.0,2.0,36.0,12.0,30.0
168695,54.0,-0.09,6.48,6.54,0.04,0.05,0.07,0.12,909.16,29.85,0.0,1036.52,-2.53,33.0,2.0,36.0,12.0,30.0
168696,54.1,0.02,6.53,6.57,0.11,0.08,-0.06,0.11,907.72,29.86,0.0,1038.13,-2.7,33.0,2.0,36.0,12.0,30.0
168697,54.2,-0.02,6.46,6.54,0.05,0.02,0.06,0.04,893.03,29.85,0.0,1038.33,-2.68,33.0,2.0,36.0,12.0,30.0
168698,54.3,0.03,6.48,6.52,0.04,0.05,0.04,0.09,908.49,29.84,0.0,1039.08,-2.22,33.0,2.0,36.0,12.0,30.0
168699,54.4,-0.01,6.49,6.61,0.11,0.07,0.07,0.08,911.04,29.83,0.0,1040.91,-2.2,33.0,2.0,36.0,12.0,30.0
168700,54.5,-0.01,6.35,6.6,0.04,0.01,0.04,0.11,900.42,29.85,0.0,1041.99,-2.5,33.0,2.0,36.0,12.0,30.0
168701,54.6,-0.07,6.54,6.55,0.04,0.05,0.02,0.16,901.49,29.85,0.0,1043.75,-2.87,33.0,2.0,36.0,12.0,30.0
168702,54.7,-0.0,6.61,6.58,0.09,0.09,0.06,0.07,915.77,29.87,0.0,1045.24,-2.48,33.0,2.0,36.0,12.0,30.0
168703,54.8,-0.07,6.36,6.6,0.04,0.02,0.02,0.09,885.97,29.86,0.0,1046.66,-2.1,33.0,2.0,36.0,12.0,30.0
168704,54.9,-0.06,6.5,6.53,0.06,0.05,0.13,0.13,916.66,29.85,0.0,1046.16,-2.25,33.0,2.0,36.0,12.0,30.0
168705,55.0,-0.01,6.46,6.61,0.09,0.07,0.04,0.1,891.94,29.84,0.0,1046.88,-2.77,33.0,2.0,36.0,12.0,30.0
168706,55.1,-0.05,6.43,6.6,0.04,0.02,-0.03,0.06,900.02,29.86,0.0,1047.55,-2.81,33.0,2.0,36.0,12.0,30.0
168707,55.2,-0.14,6.58,6.56,0.05,0.03,0.01,0.16,906.1,29.84,0.0,1047.44,-2.35,33.0,2.0,36.0,12.0,30.0
168708,55.3,0.01,6.47,6.62,0.1,0.07,-0.01,0.11,910.66,29.81,0.0,1048.43,-2.12,33.0,2.0,36.0,12.0,30.0
168709,55.4,-0.03,6.45,6.57,0.05,0.01,0.0,0.05,886.05,29.81,0.0,1049.65,-2.44,33.0,2.0,36.0,12.0,30.0
168710,55.5,-0.15,6.57,6.52,0.05,0.05,0.02,0.17,918.96,29.8,0.0,1049.94,-2.92,33.0,2.0,36.0,12.0,30.0
168711,55.6,-0.09,6.5,6.63,0.11,0.06,0.04,0.07,892.02,29.8,0.0,1051.83,-2.63,33.0,2.0,36.0,12.0,30.0
168712,55.7,-0.08,6.42,6.58,0.06,0.01,-0.1,0.09,903.23,29.8,0.0,1052.22,-2.34,33.0,2.0,36.0,12.0,30.0
168713,55.8,-0.13,6.54,6.6,0.06,0.05,0.07,0.08,906.33,29.83,0.0,1053.24,-2.19,33.0,2.0,36.0,12.0,30.0
168714,55.9,-0.03,6.43,6.6,0.1,0.07,-0.02,0.07,885.31,29.79,0.0,1052.92,-2.53,33.0,2.0,36.0,12.0,30.0
168715,56.0,-0.05,6.49,6.64,0.07,0.01,0.07,0.15,886.45,29.83,0.0,1053.57,-2.88,33.0,2.0,36.0,12.0,30.0
168716,56.1,-0.31,6.57,6.6,0.05,0.06,0.07,0.12,902.76,29.79,0.0,1053.7,-2.61,33.0,2.0,36.0,12.0,30.0
168717,56.2,-0.07,6.4,6.61,0.11,0.07,0.02,0.15,888.73,29.82,0.0,1055.12,-2.28,33.0,2.0,36.0,12.0,30.0
168718,56.3,-0.12,6.47,6.55,0.03,0.01,0.06,0.1,890.66,29.79,0.0,1053.93,-2.37,33.0,2.0,36.0,12.0,30.0
168719,56.4,-0.16,6.55,6.54,0.06,0.05,0.06,0.17,903.96,29.84,0.0,1055.38,-2.74,33.0,2.0,36.0,12.0,30.0
168720,56.5,-0.15,6.44,6.62,0.11,0.06,0.08,0.1,885.07,29.8,0.0,1055.62,-2.63,33.0,2.0,36.0,12.0,30.0
168721,56.6,-0.06,6.5,6.61,0.05,0.02,-0.05,0.13,885.63,29.83,0.0,1057.02,-2.18,33.0,2.0,36.0,12.0,30.0
168722,56.7,-0.22,6.53,6.56,0.05,0.06,0.17,0.2,902.75,29.79,0.0,1056.57,-2.22,33.0,2.0,36.0,12.0,30.0
168723,56.8,-0.1,6.44,6.62,0.1,0.07,-0.1,0.08,896.77,29.81,0.0,1057.9,-2.61,33.0,2.0,36.0,12.0,30.0
168724,56.9,-0.12,6.5,6.58,0.04,0.02,0.0,0.14,889.35,29.8,0.0,1057.04,-2.83,33.0,2.0,36.0,12.0,30.0
168725,57.0,-0.1,6.68,6.56,0.05,0.05,0.06,0.17,912.8,29.83,0.0,1057.2,-2.6,33.0,2.0,36.0,12.0,30.0
168726,57.1,-0.08,6.4,6.6,0.09,0.05,0.05,0.05,884.66,29.8,0.0,1058.42,-2.2,33.0,2.0,36.0,12.0,30.0
168727,57.2,-0.1,6.47,6.61,0.04,0.02,0.02,0.09,902.6,29.83,0.0,1058.45,-2.26,33.0,2.0,36.0,12.0,30.0
168728,57.3,-0.06,6.47,6.48,0.05,0.06,0.07,0.2,906.92,29.82,0.0,1058.44,-2.62,33.0,2.0,36.0,12.0,30.0
168729,57.4,-0.06,6.43,6.6,0.09,0.07,0.04,0.1,893.84,29.8,0.0,1059.87,-2.83,33.0,2.0,36.0,12.0,30.0
168730,57.5,-0.08,6.62,6.52,0.05,0.02,0.07,0.07,903.38,29.83,0.0,1059.9,-2.44,33.0,2.0,36.0,12.0,30.0
168731,57.6,-0.07,6.38,6.46,0.07,0.05,0.03,0.1,909.04,29.81,0.0,1059.67,-2.37,33.0,2.0,36.0,12.0,30.0
168732,57.7,-0.03,6.21,6.48,0.1,0.06,-0.02,0.07,888.96,29.84,0.0,1060.63,-2.56,33.0,2.0,36.0,12.0,30.0
168733,57.8,-0.09,6.49,6.52,0.04,0.02,-0.06,0.11,901.77,29.81,0.0,1060.39,-2.8,33.0,2.0,36.0,12.0,30.0
168734,57.9,-0.04,6.47,6.47,0.06,0.06,-0.03,0.14,906.84,29.84,0.0,1061.02,-2.5,33.0,2.0,36.0,12.0,30.0
168735,58.0,-0.06,6.32,6.58,0.1,0.06,-0.05,0.07,893.04,29.78,0.0,1061.12,-2.21,33.0,2.0,36.0,12.0,30.0
168736,58.1,-0.03,6.47,6.5,0.03,0.01,0.01,0.13,915.14,29.84,0.0,1061.63,-2.24,33.0,2.0,36.0,12.0,30.0
168737,58.2,-0.08,6.36,6.52,0.06,0.07,0.08,0.13,908.35,29.8,0.0,1060.61,-2.75,33.0,2.0,36.0,12.0,30.0
168738,58.3,-0.05,6.37,6.58,0.11,0.07,-0.06,0.08,898.26,29.85,0.0,1061.65,-2.79,33.0,2.0,36.0,12.0,30.0
168739,58.4,-0.03,6.5,6.5,0.03,0.02,-0.06,0.08,900.95,29.82,0.0,1061.31,-2.3,33.0,2.0,36.0,12.0,30.0
168740,58.5,0.02,6.5,6.53,0.04,0.06,0.02,0.16,912.77,29.84,0.0,1061.02,-2.17,33.0,2.0,36.0,12.0,30.0
168741,58.6,-0.07,6.33,6.57,0.11,0.08,0.05,0.08,890.46,29.81,0.0,1062.64,-2.44,33.0,2.0,36.0,12.0,30.0
168742,58.7,-0.01,6.52,6.59,0.03,0.02,-0.03,0.11,915.83,29.83,0.0,1061.9,-2.86,33.0,2.0,36.0,12.0,30.0
168743,58.8,-0.02,6.44,6.53,0.05,0.05,0.04,0.14,900.08,29.83,0.0,1062.9,-2.58,33.0,2.0,36.0,12.0,30.0
168744,58.9,-0.04,6.51,6.62,0.09,0.07,0.02,0.09,901.01,29.84,0.0,1062.85,-2.28,33.0,2.0,36.0,12.0,30.0
168745,59.0,-0.03,6.53,6.57,0.02,0.02,-0.04,0.1,908.65,29.84,0.0,1062.77,-2.09,33.0,2.0,36.0,12.0,30.0
168746,59.1,0.03,6.4,6.52,0.05,0.06,-0.05,0.09,912.98,29.83,0.0,1062.25,-2.59,33.0,2.0,36.0,12.0,30.0
168747,59.2,0.01,6.42,6.58,0.09,0.06,-0.04,0.09,890.35,29.83,0.0,1063.45,-2.91,33.0,2.0,36.0,12.0,30.0
168748,59.3,-0.05,6.62,6.56,0.03,0.02,-0.06,0.11,919.46,29.82,0.0,1062.19,-2.51,33.0,2.0,36.0,12.0,30.0
168749,59.4,-0.01,6.45,6.57,0.05,0.07,-0.03,0.1,901.07,29.83,0.0,1062.72,-2.24,33.0,2.0,36.0,12.0,30.0
168750,59.5,-0.08,6.44,6.61,0.1,0.06,-0.06,0.01,901.66,29.84,0.0,1062.2,-2.22,33.0,2.0,36.0,12.0,30.0
168751,59.6,-0.01,6.58,6.62,0.04,0.01,0.07,0.08,907.53,29.85,0.0,1062.24,-2.62,33.0,2.0,36.0,12.0,30.0
168752,59.7,-0.04,6.37,6.54,0.07,0.06,0.09,0.07,882.34,29.82,0.0,1061.27,-2.6,33.0,2.0,36.0,12.0,30.0
168753,59.8,-0.02,6.48,6.65,0.11,0.06,0.08,0.06,890.63,29.83,0.0,1062.04,-2.37,33.0,2.0,36.0,12.0,30.0
168754,59.9,-0.2,6.64,6.59,0.04,0.02,0.0,0.11,902.36,29.84,0.0,1060.9,-2.17,33.0,2.0,36.0,12.0,30.0
168755,60.0,-0.06,6.32,6.59,0.05,0.06,0.05,0.09,897.62,29.85,0.0,1061.34,-2.6,33.0,2.0,36.0,12.0,30.0
168756,60.1,-0.12,6.45,6.59,0.1,0.07,-0.04,0.16,886.52,29.86,0.0,1061.18,-2.75,33.0,2.0,36.0,12.0,30.0
168757,60.2,-0.08,6.59,6.58,0.02,-0.0,0.07,0.14,907.38,29.85,0.0,1061.34,-2.55,33.0,2.0,36.0,12.0,30.0
168758,60.3,-0.1,6.37,6.57,0.07,0.06,0.05,0.19,883.53,29.84,0.0,1060.69,-2.01,33.0,2.0,36.0,12.0,30.0
168759,60.4,-0.08,6.53,6.62,0.09,0.04,-0.07,0.18,889.79,29.81,0.0,1061.56,-2.26,33.0,2.0,36.0,12.0,30.0
168760,60.5,-0.21,6.52,6.57,0.05,0.03,0.02,0.1,902.66,29.85,0.0,1060.6,-2.54,33.0,2.0,36.0,12.0,30.0
168761,60.6,-0.13,6.36,6.55,0.07,0.04,0.06,0.11,904.0,29.85,0.0,1060.73,-2.85,33.0,2.0,36.0,12.0,30.0
168762,60.7,-0.14,6.53,6.64,0.09,0.05,-0.02,0.07,885.83,29.86,0.0,1061.46,-2.35,33.0,2.0,36.0,12.0,30.0
